S0,S1,S2,S3,main_pump,aux_pump,ultrasound,class
1,1,0,0,0,0,5017,wet_sensor
1,1,0,0,0,0,5018,wet_sensor
1,1,0,0,0,0,5018,wet_sensor
1,1,0,0,0,0,5012,wet_sensor
1,1,0,0,0,0,5008,wet_sensor
1,1,0,0,0,0,5001,wet_sensor
1,1,0,0,0,0,5006,wet_sensor
1,1,0,0,0,0,5002,wet_sensor
1,1,0,0,0,0,5002,wet_sensor
1,1,0,0,0,0,4997,wet_sensor
1,1,0,0,0,0,4996,wet_sensor
1,1,0,0,0,0,4995,wet_sensor
1,1,0,0,0,0,4994,wet_sensor
1,1,0,0,0,0,4996,wet_sensor
1,1,0,0,0,0,5000,wet_sensor
1,1,0,0,0,0,4986,wet_sensor
1,1,0,0,0,0,4984,wet_sensor
1,1,0,0,0,0,4988,wet_sensor
1,1,0,0,0,0,4986,wet_sensor
1,1,0,0,0,0,4989,wet_sensor
1,1,0,0,0,0,4985,wet_sensor
1,1,0,0,0,0,4972,wet_sensor
1,1,0,0,0,0,4977,wet_sensor
1,1,0,0,0,0,4974,wet_sensor
1,1,0,0,0,0,4971,wet_sensor
1,1,0,0,0,0,4975,wet_sensor
1,1,0,0,0,0,4966,wet_sensor
1,1,0,0,0,0,4967,wet_sensor
1,1,0,0,0,0,4964,wet_sensor
1,1,0,0,0,0,4966,wet_sensor
1,1,0,0,0,0,4968,wet_sensor
1,1,0,0,0,0,4955,wet_sensor
1,1,0,0,0,0,4950,wet_sensor
1,1,0,0,0,0,4960,wet_sensor
1,1,0,0,0,0,4958,wet_sensor
1,1,0,0,0,0,4955,wet_sensor
1,1,0,0,0,0,4960,wet_sensor
1,1,0,0,0,0,4961,wet_sensor
1,1,0,0,0,0,4949,wet_sensor
1,1,0,0,0,0,4941,wet_sensor
1,1,0,0,0,0,4951,wet_sensor
1,1,0,0,0,0,4945,wet_sensor
1,1,0,0,0,0,4947,wet_sensor
1,1,0,0,0,0,4944,wet_sensor
1,1,0,0,0,0,4938,wet_sensor
1,1,0,0,0,0,4929,wet_sensor
1,1,0,0,0,0,4938,wet_sensor
1,1,0,0,0,0,4935,wet_sensor
1,1,0,0,0,0,4935,wet_sensor
1,1,0,0,0,0,4922,wet_sensor
