S0,S1,S2,S3,main_pump,aux_pump,ultrasound,class
1,1,0,0,1,0,7428,object
1,1,0,0,1,0,7429,object
1,1,0,0,1,0,7442,object
1,1,0,0,1,0,7448,object
1,1,0,0,1,0,7453,object
1,1,0,0,1,0,7450,object
1,1,0,0,1,0,7466,object
1,1,0,0,1,0,7476,object
1,1,0,0,1,0,7466,object
1,1,0,0,1,0,7481,object
1,1,0,0,1,0,7495,object
1,1,0,0,1,0,7486,object
1,1,0,0,1,0,7495,object
1,1,0,0,1,0,7511,object
1,1,0,0,1,0,7511,object
1,1,0,0,1,0,7515,object
1,1,0,0,1,0,7523,object
1,1,0,0,1,0,7525,object
1,1,0,0,1,0,7523,object
1,1,0,0,1,0,7542,object
1,1,0,0,1,0,7555,object
1,1,0,0,1,0,7543,object
1,1,0,0,1,0,7560,object
1,1,0,0,1,0,7575,object
1,1,0,0,1,0,7572,object
1,1,0,0,1,0,7582,object
1,1,0,0,1,0,7594,object
1,1,0,0,1,0,7582,object
1,1,0,0,1,0,7591,object
1,1,0,0,1,0,7608,object
1,1,0,0,1,0,7602,object
1,1,0,0,1,0,7613,object
1,1,0,0,1,0,7624,object
1,1,0,0,1,0,7632,object
1,1,0,0,1,0,7633,object
1,1,0,0,1,0,7641,object
1,1,0,0,1,0,7649,object
1,1,0,0,1,0,7642,object
1,1,0,0,1,0,7652,object
1,1,0,0,1,0,7661,object
1,1,0,0,1,0,7660,object
1,1,0,0,1,0,7664,object
1,1,0,0,1,0,7671,object
1,1,0,0,1,0,7688,object
1,1,0,0,1,0,7683,object
1,1,0,0,1,0,7689,object
1,1,0,0,1,0,7709,object
1,1,0,0,1,0,7710,object
1,1,0,0,1,0,7711,object
1,1,0,0,1,0,7727,object
1,1,0,0,1,0,7730,object
1,1,0,0,1,0,7727,object
1,1,0,0,1,0,7733,object
1,1,0,0,1,0,7752,object
1,1,0,0,1,0,7753,object
1,1,0,0,1,0,7748,object
1,1,0,0,1,0,7752,object
1,1,0,0,1,0,7765,object
1,1,0,0,1,0,7768,object
1,1,0,0,1,0,7782,object
1,1,0,0,1,0,7785,object
1,1,0,0,1,0,7788,object
1,1,0,0,1,0,7788,object
1,1,0,0,1,0,7809,object
1,1,0,0,1,0,7798,object
1,1,0,0,1,0,7805,object
1,1,0,0,1,0,7816,object
1,1,0,0,1,0,7830,object
1,1,0,0,1,0,7830,object
1,1,0,0,1,0,7835,object
1,1,0,0,1,0,7847,object
1,1,0,0,1,0,7858,object
1,1,0,0,1,0,7862,object
1,1,0,0,1,0,7859,object
1,1,0,0,1,0,7866,object
1,1,0,0,1,0,7874,object
1,1,0,0,1,0,7879,object
1,1,0,0,1,0,7887,object
1,1,0,0,1,0,7891,object
1,1,0,0,1,0,7895,object
1,1,0,0,1,0,7907,object
1,1,0,0,1,0,7908,object
1,1,0,0,1,0,7903,object
1,1,0,0,1,0,7925,object
1,1,0,0,1,0,7931,object
1,1,0,0,1,0,7934,object
1,1,0,0,1,0,7946,object
1,1,0,0,1,0,7938,object
1,1,0,0,1,0,7943,object
1,1,0,0,1,0,7964,object
1,1,0,0,1,0,7960,object
1,1,0,0,1,0,7963,object
1,1,0,0,1,0,7973,object
1,1,0,0,1,0,7985,object
1,1,0,0,1,0,7984,object
1,1,0,0,1,0,7984,object
1,1,0,0,1,0,8003,object
1,1,0,0,1,0,8008,object
1,1,0,0,1,0,8009,object
1,1,0,0,1,0,8023,object
1,1,0,0,1,0,8024,object
1,1,0,0,1,0,8031,object
1,1,0,0,1,0,8043,object
1,1,0,0,1,0,8037,object
1,1,0,0,1,0,8052,object
1,1,0,0,1,0,8051,object
1,1,0,0,1,0,8052,object
1,1,0,0,1,0,8065,object
1,1,0,0,1,0,8072,object
1,1,0,0,1,0,8068,object
1,1,0,0,1,0,8072,object
1,1,0,0,1,0,8080,object
1,1,0,0,1,0,8100,object
1,1,0,0,1,0,8089,object
1,1,0,0,1,0,8098,object
1,1,0,0,1,0,8122,object
1,1,0,0,1,0,8130,object
1,1,0,0,1,0,8126,object
1,1,0,0,1,0,8139,object
1,1,0,0,1,0,8141,object
1,1,0,0,1,0,8139,object
1,1,0,0,1,0,8155,object
1,1,0,0,1,0,8161,object
1,1,0,0,1,0,8167,object
1,1,0,0,1,0,8161,object
1,1,0,0,1,0,8179,object
1,1,0,0,1,0,8174,object
1,1,0,0,1,0,8186,object
1,1,0,0,1,0,8197,object
1,1,0,0,1,0,8210,object
1,1,0,0,1,0,8201,object
1,1,0,0,1,0,8214,object
1,1,0,0,1,0,8219,object
1,1,0,0,1,0,8216,object
1,1,0,0,1,0,8222,object
1,1,0,0,1,0,8238,object
1,1,0,0,1,0,8233,object
1,1,0,0,1,0,8244,object
1,1,0,0,1,0,8256,object
1,1,0,0,1,0,8241,object
1,1,0,0,1,0,8263,object
1,1,0,0,1,0,8275,object
1,1,0,0,1,0,8273,object
1,1,0,0,1,0,8283,object
1,1,0,0,1,0,8291,object
1,1,0,0,1,0,8280,object
1,1,0,0,1,0,8300,object
1,1,0,0,1,0,8301,object
1,1,0,0,1,0,8304,object
1,1,0,0,1,0,8304,object
1,1,0,0,1,0,8319,object
1,1,0,0,1,0,8336,object
1,1,0,0,1,0,8321,object
1,1,0,0,1,0,8341,object
1,1,0,0,1,0,8345,object
1,1,0,0,1,0,8356,object
1,1,0,0,1,0,8349,object
1,1,0,0,1,0,8357,object
1,1,0,0,1,0,8374,object
1,1,0,0,1,0,8358,object
1,1,0,0,1,0,8379,object
1,1,0,0,1,0,8393,object
1,1,0,0,1,0,8384,object
1,1,0,0,1,0,8388,object
1,1,0,0,1,0,8399,object
1,1,0,0,1,0,8404,object
1,1,0,0,1,0,8418,object
1,1,0,0,1,0,8407,object
1,1,0,0,1,0,8429,object
1,1,0,0,1,0,8421,object
1,1,0,0,1,0,8429,object
1,1,0,0,1,0,8452,object
1,1,0,0,1,0,8450,object
1,1,0,0,1,0,8448,object
1,1,0,0,1,0,8461,object
1,1,0,0,1,0,8467,object
1,1,0,0,1,0,8465,object
1,1,0,0,1,0,8478,object
1,1,0,0,1,0,8493,object
1,1,0,0,1,0,8477,object
1,1,0,0,1,0,8484,object
1,1,0,0,1,0,8500,object
1,1,0,0,1,0,8505,object
1,1,0,0,1,0,8505,object
1,1,0,0,1,0,8515,object
1,1,0,0,1,0,8529,object
1,1,0,0,1,0,8517,object
1,1,0,0,1,0,8528,object
1,1,0,0,1,0,8542,object
1,1,0,0,1,0,8543,object
1,1,0,0,1,0,8549,object
1,1,0,0,1,0,8550,object
1,1,0,0,1,0,8542,object
1,1,0,0,1,0,8562,object
1,1,0,0,1,0,8579,object
1,1,0,0,1,0,8561,object
1,1,0,0,1,0,8575,object
1,1,0,0,1,0,8584,object
1,1,0,0,1,0,8583,object
1,1,0,0,1,0,8587,object
1,1,0,0,1,0,8609,object
1,1,0,0,1,0,8592,object
1,1,0,0,1,0,8609,object
1,1,0,0,1,0,8627,object
1,1,0,0,1,0,8612,object
1,1,0,0,1,0,8621,object
1,1,0,0,1,0,8638,object
1,1,0,0,1,0,8633,object
1,1,0,0,1,0,8629,object
1,1,0,0,1,0,8653,object
1,1,0,0,1,0,8659,object
1,1,0,0,1,0,8649,object
1,1,0,0,1,0,8672,object
1,1,0,0,1,0,8661,object
1,1,0,0,1,0,8669,object
1,1,0,0,1,0,8676,object
1,1,0,0,1,0,8692,object
1,1,0,0,1,0,8682,object
1,1,0,0,1,0,8694,object
1,1,0,0,1,0,8715,object
1,1,0,0,1,0,8716,object
1,1,0,0,1,0,8708,object
1,1,0,0,1,0,8717,object
1,1,0,0,1,0,8730,object
1,1,0,0,1,0,8727,object
1,1,0,0,1,0,8727,object
1,1,0,0,1,0,8747,object
1,1,0,0,1,0,8749,object
1,1,0,0,1,0,8745,object
1,1,0,0,1,0,8756,object
1,1,0,0,1,0,8776,object
1,1,0,0,1,0,8776,object
1,1,0,0,1,0,8765,object
1,1,0,0,1,0,8774,object
1,1,0,0,1,0,8793,object
1,1,0,0,1,0,8792,object
1,1,0,0,1,0,8781,object
1,1,0,0,1,0,8813,object
1,1,0,0,1,0,8807,object
1,1,0,0,1,0,8821,object
1,1,0,0,1,0,8833,object
1,1,0,0,1,0,8822,object
1,1,0,0,1,0,8819,object
1,1,0,0,1,0,8843,object
1,1,0,0,1,0,8843,object
1,1,0,0,1,0,8830,object
1,1,0,0,1,0,8850,object
1,1,0,0,1,0,8852,object
1,1,0,0,1,0,8846,object
1,1,0,0,1,0,8871,object
1,1,0,0,1,0,8882,object
1,1,0,0,1,0,8869,object
1,1,0,0,1,0,8879,object
1,1,0,0,1,0,8893,object
1,1,0,0,1,0,8890,object
1,1,0,0,1,0,8874,object
1,1,0,0,1,0,8902,object
1,1,0,0,1,0,8894,object
1,1,0,0,1,0,8905,object
1,1,0,0,1,0,8907,object
1,1,0,0,1,0,8905,object
1,1,0,0,1,0,8904,object
1,1,0,0,1,0,8915,object
1,1,0,0,1,0,8885,object
1,1,0,0,1,0,8893,object
1,1,0,0,1,0,8898,object
1,1,0,0,1,0,8913,object
1,1,0,0,1,0,8897,object
1,1,0,0,1,0,8919,object
1,1,0,0,1,0,8911,object
1,1,0,0,1,0,8911,object
1,1,0,0,1,0,8908,object
1,1,0,0,1,0,8920,object
1,1,0,0,1,0,8931,object
1,1,0,0,1,0,8909,object
1,1,0,0,1,0,8940,object
1,1,0,0,1,0,8941,object
1,1,0,0,1,0,8936,object
1,1,0,0,1,0,8926,object
1,1,0,0,1,0,8919,object
1,1,0,0,1,0,8926,object
1,1,0,0,1,0,8933,object
1,1,0,0,1,0,8946,object
1,1,0,0,1,0,8918,object
1,1,0,0,1,0,8911,object
1,1,0,0,1,0,8946,object
1,1,0,0,1,0,8942,object
1,1,0,0,1,0,8924,object
1,1,0,0,1,0,8932,object
1,1,0,0,1,0,8960,object
1,1,0,0,1,0,8946,object
1,1,0,0,1,0,8938,object
1,1,0,0,1,0,8971,object
1,1,0,0,1,0,8977,object
1,1,0,0,1,0,8959,object
1,1,0,0,1,0,8991,object
1,1,0,0,1,0,8986,object
1,1,0,0,1,0,8977,object
1,1,0,0,1,0,8999,object
1,1,0,0,1,0,9004,object
1,1,0,0,1,0,8997,object
1,1,0,0,1,0,9019,object
1,1,0,0,1,0,9029,object
1,1,0,0,1,0,9010,object
1,1,0,0,1,0,9036,object
1,1,0,0,1,0,9043,object
1,1,0,0,1,0,9031,object
1,1,0,0,1,0,9058,object
1,1,0,0,1,0,9056,object
1,1,0,0,1,0,9049,object
1,1,0,0,1,0,9067,object
1,1,0,0,1,0,9080,object
1,1,0,0,1,0,9086,object
1,1,0,0,1,0,9068,object
1,1,0,0,1,0,9096,object
1,1,0,0,1,0,9098,object
1,1,0,0,1,0,9085,object
1,1,0,0,1,0,9101,object
1,1,0,0,1,0,9115,object
1,1,0,0,1,0,9126,object
1,1,0,0,1,0,9106,object
1,1,0,0,1,0,9134,object
1,1,0,0,1,0,9132,object
1,1,0,0,1,0,9136,object
1,1,0,0,1,0,9145,object
1,1,0,0,1,0,9129,object
1,1,0,0,1,0,9140,object
1,1,0,0,1,0,9164,object
1,1,0,0,1,0,9173,object
1,1,0,0,1,0,9161,object
1,1,0,0,1,0,9183,object
1,1,0,0,1,0,9181,object
1,1,0,0,1,0,9176,object
1,1,0,0,1,0,9200,object
1,1,0,0,1,0,9183,object
1,1,0,0,1,0,9203,object
1,1,0,0,1,0,9205,object
1,1,0,0,1,0,9224,object
1,1,0,0,1,0,9225,object
1,1,0,0,1,0,9206,object
1,1,0,0,1,0,9242,object
1,1,0,0,1,0,9226,object
1,1,0,0,1,0,9252,object
1,1,0,0,1,0,9257,object
1,1,0,0,1,0,9241,object
1,1,0,0,1,0,9266,object
1,1,0,0,1,0,9273,object
1,1,0,0,1,0,9259,object
1,1,0,0,1,0,9248,object
1,1,0,0,1,0,9281,object
1,1,0,0,1,0,9289,object
1,1,0,0,1,0,9272,object
1,1,0,0,1,0,9297,object
1,1,0,0,1,0,9281,object
1,1,0,0,1,0,9296,object
1,1,0,0,1,0,9322,object
1,1,0,0,1,0,9301,object
1,1,0,0,1,0,9314,object
1,1,0,0,1,0,9320,object
1,1,0,0,1,0,9328,object
1,1,0,0,1,0,9319,object
1,1,0,0,1,0,9346,object
1,1,0,0,1,0,9330,object
1,1,0,0,1,0,9319,object
1,1,0,0,1,0,9366,object
1,1,0,0,1,0,9335,object
1,1,0,0,1,0,9349,object
1,1,0,0,1,0,9377,object
1,1,0,0,1,0,9349,object
1,1,0,0,1,0,9372,object
1,1,0,0,1,0,9388,object
1,1,0,0,1,0,9368,object
1,1,0,0,1,0,9379,object
1,1,0,0,1,0,9418,object
1,1,0,0,1,0,9413,object
1,1,0,0,1,0,9385,object
1,1,0,0,1,0,9428,object
1,1,0,0,1,0,9405,object
1,1,0,0,1,0,9404,object
1,1,0,0,1,0,9422,object
1,1,0,0,1,0,9429,object
1,1,0,0,1,0,9423,object
1,1,0,0,1,0,9454,object
1,1,0,0,1,0,9444,object
1,1,0,0,1,0,9462,object
1,1,0,0,1,0,9457,object
1,1,0,0,1,0,9461,object
1,1,0,0,1,0,9456,object
1,1,0,0,1,0,9491,object
1,1,0,0,1,0,9477,object
1,1,0,0,1,0,9471,object
1,1,0,0,1,0,9490,object
1,1,0,0,1,0,9516,object
1,1,0,0,1,0,9489,object
1,1,0,0,1,0,9502,object
1,1,0,0,1,0,9510,object
1,1,0,0,1,0,9502,object
1,1,0,0,1,0,9539,object
1,1,0,0,1,0,9539,object
1,1,0,0,1,0,9532,object
1,1,0,0,1,0,9548,object
1,1,0,0,1,0,9532,object
1,1,0,0,1,0,9537,object
1,1,0,0,1,0,9557,object
1,1,0,0,1,0,9550,object
1,1,0,0,1,0,9546,object
1,1,0,0,1,0,9571,object
1,1,0,0,1,0,9593,object
1,1,0,0,1,0,9576,object
1,1,0,0,1,0,9574,object
1,1,0,0,1,0,9609,object
1,1,0,0,1,0,9585,object
1,1,0,0,1,0,9594,object
1,1,0,0,1,0,9603,object
1,1,0,0,1,0,9595,object
1,1,0,0,1,0,9633,object
1,1,0,0,1,0,9640,object
1,1,0,0,1,0,9637,object
1,1,0,0,1,0,9659,object
1,1,0,0,1,0,9624,object
1,1,0,0,1,0,9659,object
1,1,0,0,1,0,9673,object
1,1,0,0,1,0,9667,object
1,1,0,0,1,0,9665,object
1,1,0,0,1,0,9687,object
1,1,0,0,1,0,9690,object
1,1,0,0,1,0,9682,object
1,1,0,0,1,0,9706,object
1,1,0,0,1,0,9692,object
1,1,0,0,1,0,9711,object
1,1,0,0,1,0,9725,object
1,1,0,0,1,0,9692,object
1,1,0,0,1,0,9732,object
1,1,0,0,1,0,9716,object
1,1,0,0,1,0,9705,object
1,1,0,0,1,0,9739,object
1,1,0,0,1,0,9747,object
1,1,0,0,1,0,9722,object
1,1,0,0,1,0,9760,object
1,1,0,0,1,0,9740,object
1,1,0,0,1,0,9732,object
1,1,0,0,1,0,9777,object
1,1,0,0,1,0,9742,object
1,1,0,0,1,0,9754,object
1,1,0,0,1,0,9769,object
1,1,0,0,1,0,9769,object
1,1,0,0,1,0,9772,object
1,1,0,0,1,0,9787,object
1,1,0,0,1,0,9777,object
1,1,0,0,1,0,9802,object
1,1,0,0,1,0,9784,object
1,1,0,0,1,0,9802,object
1,1,0,0,1,0,9830,object
1,1,0,0,1,0,9830,object
1,1,0,0,1,0,9828,object
1,1,0,0,1,0,9847,object
1,1,0,0,1,0,9823,object
1,1,0,0,1,0,9861,object
1,1,0,0,1,0,9852,object
1,1,0,0,1,0,9856,object
1,1,0,0,1,0,9889,object
1,1,0,0,1,0,9869,object
1,1,0,0,1,0,9888,object
1,1,0,0,1,0,9887,object
1,1,0,0,1,0,9882,object
1,1,0,0,1,0,9924,object
1,1,0,0,1,0,9902,object
1,1,0,0,1,0,9908,object
1,1,0,0,1,0,9921,object
1,1,0,0,1,0,9937,object
1,1,0,0,1,0,9920,object
1,1,0,0,1,0,9943,object
1,1,0,0,1,0,9927,object
1,1,0,0,1,0,9953,object
1,1,0,0,1,0,9957,object
1,1,0,0,1,0,9939,object
1,1,0,0,1,0,9972,object
1,1,0,0,1,0,9953,object
1,1,0,0,1,0,9983,object
1,1,0,0,1,0,9982,object
1,1,0,0,1,0,9997,object
1,1,0,0,1,0,9997,object
1,1,0,0,1,0,9993,object
1,1,0,0,1,0,9997,object
1,1,0,0,1,0,9996,object
1,1,0,0,1,0,9994,object
1,1,0,0,1,0,9996,object
1,1,0,0,1,0,9997,object
1,1,0,0,1,0,9997,object
1,1,0,0,1,0,9996,object
1,1,0,0,1,0,9996,object
1,1,0,0,1,0,9994,object
1,1,0,0,1,0,9996,object
1,1,0,0,1,0,9993,object
1,1,0,0,1,0,9997,object
1,1,0,0,1,0,9993,object
1,1,0,0,1,0,9996,object
1,1,0,0,1,0,9994,object
1,1,0,0,1,0,9994,object
1,1,0,0,1,0,9994,object
1,1,0,0,1,0,9996,object
1,1,0,0,1,0,9996,object
1,1,0,0,1,0,9997,object
1,1,0,0,1,0,9997,object
1,1,0,0,1,0,9992,object
1,1,0,0,1,0,9997,object
1,1,0,0,1,0,9994,object
1,1,0,0,1,0,9994,object
1,1,0,0,1,0,9996,object
1,1,0,0,1,0,9993,object
1,1,0,0,1,0,9997,object
1,1,0,0,1,0,9994,object
1,1,0,0,1,0,9997,object
1,1,0,0,1,0,9996,object
1,1,0,0,1,0,9996,object
1,1,0,0,1,0,9994,object
1,1,0,0,1,0,9994,object
1,1,0,0,1,0,9997,object
1,1,0,0,1,0,9996,object
1,1,0,0,1,0,9994,object
1,1,0,0,1,0,9994,object
1,1,0,0,1,0,9994,object
1,1,0,0,1,0,9997,object
1,1,0,0,1,0,9996,object
1,1,0,0,1,0,9996,object
1,1,0,0,1,0,9994,object
1,1,0,0,1,0,9996,object
1,1,0,0,1,0,9994,object
1,1,0,0,1,0,9996,object
1,1,0,0,1,0,9996,object
1,1,0,0,1,0,9998,object
1,1,0,0,1,0,9993,object
1,1,0,0,1,0,9996,object
1,1,0,0,1,0,9996,object
1,1,0,0,1,0,9996,object
1,1,0,0,1,0,9996,object
1,1,0,0,1,0,9993,object
1,1,0,0,1,0,9996,object
1,1,0,0,1,0,9993,object
1,1,0,0,1,0,9996,object
1,1,0,0,1,0,9997,object
1,1,0,0,1,0,9996,object
1,1,0,0,1,0,9996,object
1,1,0,0,1,0,9994,object
1,1,0,0,1,0,9993,object
1,1,0,0,1,0,9994,object
1,1,0,0,1,0,9996,object
1,1,0,0,1,0,9996,object
1,1,0,0,1,0,9998,object
1,1,0,0,1,0,9993,object
1,1,0,0,1,0,9998,object
1,1,0,0,1,0,9994,object
1,1,0,0,1,0,9994,object
1,1,0,0,1,0,9996,object
1,1,0,0,1,0,9994,object
1,1,0,0,1,0,9997,object
1,1,0,0,1,0,9996,object
1,1,0,0,1,0,7196,object
1,1,0,0,1,0,6920,object
1,1,0,0,1,0,9993,object
1,1,0,0,1,0,6849,object
1,1,0,0,1,0,5858,object
1,1,0,0,1,0,9086,object
1,1,0,0,1,0,7298,object
1,1,0,0,1,0,6202,object
1,1,0,0,1,0,8966,object
1,1,0,0,1,0,7832,object
1,1,0,0,1,0,6679,object
1,1,0,0,1,0,6552,object
1,1,0,0,1,0,8361,object
1,1,0,0,1,0,8048,object
1,1,0,0,1,0,6309,object
1,1,0,0,1,0,9004,object
1,1,0,0,1,0,8023,object
1,1,0,0,1,0,6803,object
1,1,0,0,1,0,8184,object
1,1,0,0,1,0,8955,object
1,1,0,0,1,0,6710,object
1,1,0,0,1,0,6106,object
1,1,0,0,1,0,8219,object
1,1,0,0,1,0,6359,object
1,1,0,0,1,0,6294,object
1,1,0,0,1,0,6956,object
1,1,0,0,1,0,6884,object
1,1,0,0,1,0,6139,object
1,1,0,0,1,0,6580,object
1,1,0,0,1,0,7027,object
1,1,0,0,1,0,6404,object
1,1,0,0,1,0,6334,object
1,1,0,0,1,0,7583,object
1,1,0,0,1,0,6495,object
1,1,0,0,1,0,6371,object
1,1,0,0,1,0,8931,object
1,1,0,0,1,0,9424,object
1,1,0,0,1,0,9444,object
1,1,0,0,1,0,9441,object
1,1,0,0,1,0,9489,object
1,1,0,0,1,0,9478,object
1,1,0,0,1,0,9493,object
1,1,0,0,1,0,9529,object
1,1,0,0,1,0,9546,object
1,1,0,0,1,0,9537,object
1,1,0,0,1,0,9565,object
1,1,0,0,1,0,9559,object
1,1,0,0,1,0,9016,object
1,1,0,0,1,0,8860,object
1,1,0,0,1,0,9578,object
1,1,0,0,1,0,7228,object
1,1,0,0,1,0,6364,object
1,1,0,0,1,0,6376,object
1,1,0,0,1,0,6558,object
1,1,0,0,1,0,6403,object
1,1,0,0,1,0,6438,object
1,1,0,0,1,0,6520,object
1,1,0,0,1,0,6506,object
1,1,0,0,1,0,6710,object
1,1,0,0,1,0,6780,object
1,1,0,0,1,0,6902,object
1,1,0,0,1,0,6530,object
1,1,0,0,1,0,6777,object
1,1,0,0,1,0,6854,object
1,1,0,0,1,0,6823,object
1,1,0,0,1,0,6851,object
1,1,0,0,1,0,6836,object
1,1,0,0,1,0,6867,object
1,1,0,0,1,0,6781,object
1,1,0,0,1,0,6681,object
1,1,0,0,1,0,6674,object
1,1,0,0,1,0,6716,object
1,1,0,0,1,0,6692,object
1,1,0,0,1,0,6712,object
1,1,0,0,1,0,6808,object
1,1,0,0,1,0,6819,object
1,1,0,0,1,0,6808,object
1,1,0,0,1,0,6808,object
1,1,0,0,1,0,6784,object
1,1,0,0,1,0,6795,object
1,1,0,0,1,0,6851,object
1,1,0,0,1,0,6842,object
1,1,0,0,1,0,6810,object
1,1,0,0,1,0,6818,object
1,1,0,0,1,0,6828,object
1,1,0,0,1,0,6802,object
1,1,0,0,1,0,6764,object
1,1,0,0,1,0,6770,object
1,1,0,0,1,0,6776,object
1,1,0,0,1,0,6834,object
1,1,0,0,1,0,6779,object
1,1,0,0,1,0,6802,object
1,1,0,0,1,0,6809,object
1,1,0,0,1,0,6808,object
1,1,0,0,1,0,6832,object
1,1,0,0,1,0,6808,object
1,1,0,0,1,0,6798,object
1,1,0,0,1,0,6817,object
1,1,0,0,1,0,6715,object
1,1,0,0,1,0,6763,object
1,1,0,0,1,0,6823,object
1,1,0,0,1,0,6856,object
1,1,0,0,1,0,6765,object
1,1,0,0,1,0,6763,object
1,1,0,0,1,0,6825,object
1,1,0,0,1,0,6729,object
1,1,0,0,1,0,6810,object
1,1,0,0,1,0,6729,object
1,1,0,0,1,0,6860,object
1,1,0,0,1,0,6757,object
1,1,0,0,1,0,6731,object
1,1,0,0,1,0,6795,object
1,1,0,0,1,0,6707,object
1,1,0,0,1,0,6795,object
1,1,0,0,1,0,6764,object
1,1,0,0,1,0,6720,object
1,1,0,0,1,0,6639,object
