S0,S1,S2,S3,main_pump,aux_pump,ultrasound,class
1,0,0,0,0,0,7594,hits
1,0,0,0,0,0,7583,hits
1,0,0,0,0,0,7582,hits
1,0,0,0,0,0,7583,hits
1,0,0,0,0,0,7577,hits
1,0,0,0,0,0,7584,hits
1,0,0,0,0,0,7572,hits
1,0,0,0,0,0,7571,hits
1,0,0,0,0,0,7575,hits
1,0,0,0,0,0,7569,hits
1,0,0,0,0,0,7562,hits
1,0,0,0,0,0,7564,hits
1,0,0,0,0,0,7555,hits
1,0,0,0,0,0,7564,hits
1,0,0,0,0,0,7560,hits
1,0,0,0,0,0,7553,hits
1,0,0,0,0,0,7559,hits
1,0,0,0,0,0,7547,hits
1,0,0,0,0,0,7544,hits
1,0,0,0,0,0,7553,hits
1,0,0,0,0,0,7544,hits
1,0,0,0,0,0,7549,hits
1,0,0,0,0,0,7555,hits
1,0,0,0,0,0,7533,hits
1,0,0,0,0,0,7542,hits
1,0,0,0,0,0,7537,hits
1,0,0,0,0,0,7534,hits
1,0,0,0,0,0,7533,hits
1,0,0,0,0,0,7534,hits
1,0,0,0,0,0,7529,hits
1,0,0,0,0,0,7534,hits
1,0,0,0,0,0,7528,hits
1,0,0,0,0,0,7516,hits
1,0,0,0,0,0,7526,hits
1,0,0,0,0,0,7522,hits
1,0,0,0,0,0,7525,hits
1,0,0,0,0,0,7515,hits
1,0,0,0,0,0,7508,hits
1,0,0,0,0,0,7515,hits
1,0,0,0,0,0,7514,hits
1,0,0,0,0,0,7505,hits
1,0,0,0,0,0,7499,hits
1,0,0,0,0,0,7501,hits
1,0,0,0,0,0,7494,hits
1,0,0,0,0,0,7503,hits
1,0,0,0,0,0,7487,hits
1,0,0,0,0,0,7487,hits
1,0,0,0,0,0,7495,hits
1,0,0,0,0,0,7495,hits
1,0,0,0,0,0,7490,hits
1,0,0,0,0,0,7497,hits
1,0,0,0,0,0,7476,hits
1,0,0,0,0,0,7483,hits
1,0,0,0,0,0,7487,hits
1,0,0,0,0,0,7478,hits
1,0,0,0,0,0,7475,hits
1,0,0,0,0,0,7476,hits
1,0,0,0,0,0,7472,hits
1,0,0,0,0,0,7476,hits
1,0,0,0,0,0,7475,hits
1,0,0,0,0,0,7456,hits
1,0,0,0,0,0,7466,hits
1,0,0,0,0,0,7464,hits
1,0,0,0,0,0,7455,hits
1,0,0,0,0,0,7466,hits
1,0,0,0,0,0,7450,hits
1,0,0,0,0,0,7446,hits
1,0,0,0,0,0,7456,hits
1,0,0,0,0,0,7446,hits
1,0,0,0,0,0,7439,hits
1,0,0,0,0,0,7444,hits
1,0,0,0,0,0,7435,hits
1,0,0,0,0,0,7448,hits
1,0,0,0,0,0,7440,hits
1,0,0,0,0,0,7437,hits
1,0,0,0,0,0,7434,hits
1,0,0,0,0,0,7428,hits
1,0,0,0,0,0,7429,hits
1,0,0,0,0,0,7437,hits
1,0,0,0,0,0,7426,hits
1,0,0,0,0,0,7432,hits
1,0,0,0,0,0,7427,hits
1,0,0,0,0,0,7417,hits
1,0,0,0,0,0,7423,hits
1,0,0,0,0,0,7428,hits
1,0,0,0,0,0,7407,hits
1,0,0,0,0,0,7417,hits
1,0,0,0,0,0,7418,hits
1,0,0,0,0,0,7411,hits
1,0,0,0,0,0,7412,hits
1,0,0,0,0,0,7407,hits
1,0,0,0,0,0,7404,hits
1,0,0,0,0,0,7407,hits
1,0,0,0,0,0,7405,hits
1,0,0,0,0,0,7388,hits
1,0,0,0,0,0,7399,hits
1,0,0,0,0,0,7392,hits
1,0,0,0,0,0,7388,hits
1,0,0,0,0,0,7398,hits
1,0,0,0,0,0,7389,hits
1,0,0,0,0,0,7379,hits
1,0,0,0,0,0,7387,hits
1,0,0,0,0,0,7378,hits
1,0,0,0,0,0,7382,hits
1,0,0,0,0,0,7373,hits
1,0,0,0,0,0,7368,hits
1,0,0,0,0,0,7376,hits
1,0,0,0,0,0,7379,hits
1,0,0,0,0,0,7370,hits
1,0,0,0,0,0,7377,hits
1,0,0,0,0,0,7360,hits
1,0,0,0,0,0,7363,hits
1,0,0,0,0,0,7368,hits
1,0,0,0,0,0,7368,hits
1,0,0,0,0,0,7356,hits
1,0,0,0,0,0,7360,hits
1,0,0,0,0,0,7355,hits
1,0,0,0,0,0,7357,hits
1,0,0,0,0,0,7349,hits
1,0,0,0,0,0,7343,hits
1,0,0,0,0,0,7349,hits
1,0,0,0,0,0,7348,hits
1,0,0,0,0,0,7339,hits
1,0,0,0,0,0,7350,hits
1,0,0,0,0,0,7335,hits
1,0,0,0,0,0,7328,hits
1,0,0,0,0,0,7339,hits
1,0,0,0,0,0,7332,hits
1,0,0,0,0,0,7332,hits
1,0,0,0,0,0,7328,hits
1,0,0,0,0,0,7320,hits
1,0,0,0,0,0,7324,hits
1,0,0,0,0,0,7324,hits
1,0,0,0,0,0,7320,hits
1,0,0,0,0,0,7317,hits
1,0,0,0,0,0,7321,hits
1,0,0,0,0,0,7311,hits
1,0,0,0,0,0,7318,hits
1,0,0,0,0,0,7310,hits
1,0,0,0,0,0,7304,hits
1,0,0,0,0,0,7311,hits
1,0,0,0,0,0,7309,hits
1,0,0,0,0,0,7307,hits
1,0,0,0,0,0,7300,hits
1,0,0,0,0,0,7298,hits
1,0,0,0,0,0,7299,hits
1,0,0,0,0,0,7301,hits
1,0,0,0,0,0,7296,hits
1,0,0,0,0,0,7300,hits
1,0,0,0,0,0,7291,hits
1,0,0,0,0,0,7284,hits
1,0,0,0,0,0,7290,hits
1,0,0,0,0,0,7290,hits
1,0,0,0,0,0,7280,hits
1,0,0,0,0,0,7282,hits
1,0,0,0,0,0,7278,hits
1,0,0,0,0,0,7271,hits
1,0,0,0,0,0,7282,hits
1,0,0,0,0,0,7276,hits
1,0,0,0,0,0,7262,hits
1,0,0,0,0,0,7271,hits
1,0,0,0,0,0,7262,hits
1,0,0,0,0,0,7263,hits
1,0,0,0,0,0,7260,hits
1,0,0,0,0,0,7251,hits
1,0,0,0,0,0,7256,hits
1,0,0,0,0,0,7261,hits
1,0,0,0,0,0,7251,hits
1,0,0,0,0,0,7249,hits
1,0,0,0,0,0,7244,hits
1,0,0,0,0,0,7244,hits
1,0,0,0,0,0,7251,hits
1,0,0,0,0,0,7243,hits
1,0,0,0,0,0,7246,hits
1,0,0,0,0,0,7241,hits
1,0,0,0,0,0,7240,hits
1,0,0,0,0,0,7240,hits
1,0,0,0,0,0,7243,hits
1,0,0,0,0,0,7238,hits
1,0,0,0,0,0,7222,hits
1,0,0,0,0,0,7232,hits
1,0,0,0,0,0,7224,hits
1,0,0,0,0,0,7223,hits
1,0,0,0,0,0,7219,hits
1,0,0,0,0,0,7212,hits
1,0,0,0,0,0,7218,hits
1,0,0,0,0,0,7217,hits
1,0,0,0,0,0,7204,hits
1,0,0,0,0,0,7211,hits
1,0,0,0,0,0,7204,hits
1,0,0,0,0,0,7207,hits
1,0,0,0,0,0,7212,hits
1,0,0,0,0,0,7204,hits
1,0,0,0,0,0,7201,hits
1,0,0,0,0,0,7204,hits
1,0,0,0,0,0,7196,hits
1,0,0,0,0,0,7202,hits
1,0,0,0,0,0,7202,hits
1,0,0,0,0,0,7189,hits
1,0,0,0,0,0,7193,hits
1,0,0,0,0,0,7189,hits
1,0,0,0,0,0,7193,hits
1,0,0,0,0,0,7183,hits
1,0,0,0,0,0,7177,hits
